,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
104,prerank,CTIP_DN.V1_DN,-0.25917288052608756,-1.151190921064958,0.234375,0.3148342670401494,1.0,25/115,15.47%,PTPRZ1;CCNA1;CAMKV;CX3CL1;BCAM;REEP2;NRIP2;CDH16;WNT16;RUNX3;ACOXL;MAGEL2;HIP1;CTF1;MAPK11;DDAH2;INSL3;PLEKHH3;CDKN1C;RGS11;ANO1;CHST15;PSORS1C2;HLA-DOB;CYBRD1
105,prerank,PRC2_EZH2_UP.V1_UP,-0.24038509568828118,-1.150836082414401,0.18181818181818182,0.31143021914648217,1.0,38/181,16.41%,SLC16A8;SLC6A15;ACTL8;RGCC;NOVA1;DCBLD2;PPFIA4;CD70;RGS16;ANGPTL4;DMD;ARL4C;PCBP3;SRD5A1;KCNJ10;ASPN;AHNAK2;CORO2B;ESM1;FOLR3;ETV1;TMEM100;NES;CNIH3;SLC2A3;BPGM;ALDH1A3;COL4A5;SLC5A7;KLK7;PRKG2;OSGIN1;TUB;BHMT2;SEMA3A;ANGPTL2;PMEPA1;COL10A1
106,prerank,PDGF_UP.V1_DN,-0.26825700625278925,-1.1475291579801408,0.2,0.31358869129046973,1.0,32/113,19.08%,LRP2;KL;MC1R;CRYAB;SLC8A2;TNS2;MSX1;LIMK1;CYB5R1;LTBP1;ACADL;PLAG1;VENTX;ADCY2;ZNF33B;RAD9A;TACSTD2;OMD;BHLHE40;CTNND2;SP140;BPGM;DBP;COL4A5;ADRB3;CHST15;DUSP10;SLC28A1;SMG7-AS1;COL1A2;ZNF10;JUN
107,prerank,P53_DN.V1_UP,-0.2423966375469274,-1.144296501158595,0.15384615384615385,0.31818796484110884,1.0,54/182,23.69%,IGFBP6;SCG2;TPTEP1;REEP2;GRIK2;UCHL1;PODXL;DMD;KRT15;CDKN2A;SUN1;LTBP1;LPCAT4;MEIS2;SLIT2;PPL;CAND2;SCRN1;MYOF;NMNAT2;TACSTD2;LZTS3;CLIP3;MAFF;ZNF160;EGFR;RRAS2;TPBG;INHBB;FBLN2;MSLN;COL1A2;SDC4;DAAM1;ARL4A;COL3A1;CLTCL1;CNR1;CHKA;DKK1;NMU;MTAP;RAMP1;CDKN2D;LAMB2;G0S2;FYN;EFEMP1;ITGB4;THOC1;TMEM30B;C4BPB;PTN;CDK2AP1
108,prerank,ALK_DN.V1_UP,-0.25998794813845394,-1.141966882978861,0.15789473684210525,0.31891711229946523,1.0,32/122,20.62%,ACTL6B;KRT81;AQP7;RBM17;CA3;ARHGAP4;ANGPTL4;ENPP2;VEGFC;CCL19;BMPR1B;NFKBIL1;ETV1;GDF5;MPO;PDZD7;VEGFA;TDO2;MRAS;LMX1B;FAM110D;TTLL2;CXCR5;FJX1;SPP1;SCN1A;NTRK1;FAP;CHST8;ADAM12;FBXL8;VSTM4
109,prerank,P53_DN.V2_DN,-0.24715575367995749,-1.1294240756929748,0.23214285714285715,0.34354483366380256,1.0,37/134,20.37%,IGFBP6;TTR;SLC27A6;POU3F2;SSTR2;NOL3;ADAM11;RAB17;KCNJ8;SYT17;PRMT8;BMPR1B;SERGEF;SERPING1;ENPEP;PGF;SERPINF1;SNAI1;PBX2;SNTB1;HOXD13;SLC6A3;HSF2BP;RASAL1;PER3;PIP;MMP16;SLC24A1;HOXA2;RAD52;TULP2;CLTCL1;NRXN3;HOXB3;RNF2;ATP6V1B1;IGFBP4
110,prerank,ERBB2_UP.V1_DN,0.2323005710069672,1.1266399080884584,0.2564102564102564,0.40018589589829695,1.0,68/187,27.58%,DEPDC1;TMED5;STIL;TFPI2;NPEPPS;MAD2L1;NRIP1;ATR;ERI2;UBA6;MED17;CHD1;NCAPG;CEBPZ;ECT2;HS2ST1;RASGRP1;PLK4;HSPA13;DDX60;ZCCHC2;NAA15;LIN7C;TRMT61B;CBR4;MYB;RPRD1A;ZNF267;OAS1;FBXO5;DNAJB14;ANXA3;RMI1;ATP8B1;DBF4;RALGAPA1;MRPL19;NOC3L;RNF138;CENPE;IFIT5;ARMT1;LTN1;MYC;HIRA;HSPA4L;RIF1;GOLGA4;AGL;SMARCA5;BRWD1;CUL5;ZNF430;XK;TTK;MBNL2;JAK2;CPOX;EIF2S3;ADAM9;MAP4K3;IFI27;FASTKD1;SLC7A2;ATF1;RECQL;ANKRD12;C2CD5
111,prerank,PRC1_BMI_UP.V1_UP,-0.24041231190605122,-1.1179737622013304,0.234375,0.3643681917211329,1.0,40/166,19.20%,IDO1;SLC6A15;ACTL8;GRIN2C;MYL3;HSPB7;ATP1B2;PTCH2;FGF12;KRI1;RGS16;DMD;ARL4C;EGR2;CD5L;PAX5;YBX2;PAX6;MYT1;CNGA1;TNN;MAFK;CACNA2D3;RIC3;RIPK4;AGAP2;PCDHB12;OSGIN1;BHMT2;LIME1;PMEPA1;KIF5A;COL10A1;NEIL1;AZU1;PELI1;NIN;SDCCAG8;AOC4P;PRND
112,prerank,P53_DN.V1_DN,0.22084635087191049,1.1134344820195403,0.17073170731707318,0.41659974761959395,1.0,28/187,10.90%,COLEC10;DCT;MTUS1;AJAP1;CXCL1;NAMPT;MLANA;TYR;PMEL;UGT2B7;PPM1D;ZFYVE16;ARHGEF10;FGB;KBTBD11;TFPI2;BCL2A1;CASP1;SLC26A4;NSG1;PLCB4;FAS;LYST;ARMC2;PDE4B;STAT4;SRGN;DDX3Y
113,prerank,E2F3_UP.V1_UP,-0.23084233913783403,-1.1116166701493315,0.2222222222222222,0.37745098039215685,1.0,40/178,19.56%,CYP26A1;PCOLCE2;EEF1A2;SYNGR3;HEY2;FGF9;SYNM;CDK5R1;NPTX1;GKAP1;HEY1;TAS2R38;EGR2;SLC4A3;SHANK3;SYN1;PEG10;FAXC;TPPP;FAM43B;LEF1;NPAS1;CHST1;ARRDC2;CDKN1C;SAMD11;SBK1;FOXD1;PLXND1;ESX1;INHBB;TLCD1;FGFR3;ANKRD18A;UBE2QL1;LRP4;HRK;ENO2;TSHZ1;NGEF
114,prerank,CAHOY_ASTROCYTIC,-0.2682808755522355,-1.1091879788166277,0.23809523809523808,0.37999786871270247,1.0,13/97,6.31%,SCG3;SEMA3E;HEY2;GRIN2C;SYPL2;COLGALT2;TNFRSF19;SLC6A11;THRSP;CHRDL1;IL17RD;BMPR1B;ABHD1
115,prerank,CSR_EARLY_UP.V1_DN,-0.25132332471196567,-1.103849363135324,0.2830188679245283,0.38810879190385833,1.0,33/122,20.22%,SLC7A14;ANKZF1;SIX1;RABGAP1;C14orf132;ACCS;LDB1;CIRBP;ACBD4;MAB21L1;ALDH1A1;GFRA1;ZNF467;GDF5;NPHP3;ACYP1;ALDH1L2;DCP1B;ZFYVE1;ELMOD3;ASPA;PMS2P1;PAN2;NSUN5P2;TRIM56;COL1A1;RNF20;ARL4D;RAPGEF3;STX16;CKB;NATD1;ABCC10
116,prerank,RB_DN.V1_DN,-0.2480445738165928,-1.1031120631468627,0.25757575757575757,0.38587818105965793,1.0,39/112,25.55%,IGFBP3;CAV1;DDIT3;ST8SIA2;FHL1;H19;BNC1;RHOV;LAMB3;ADAMTS1;ANXA11;MMP13;PMVK;BHLHE40;CDIPT;FLNA;ATF5;AGRN;PDGFB;NKAP;MYADM;S100A16;HS3ST1;DNAJC4;TLL1;BST2;PLXNA2;ADAM12;SH3BP5L;COL18A1;DUSP14;GJB2;STC2;BCCIP;ANXA6;P4HA1;LAMC2;S1PR5;WNT3
117,prerank,PDGF_ERK_DN.V1_DN,-0.23631679200658673,-1.1016341262050533,0.21739130434782608,0.38651186790505676,1.0,47/142,29.12%,PNMT;APC2;BNC1;PER1;C2CD2L;LTBP1;MPPED1;NEFH;MAB21L1;CNTRL;SNAPC4;SMN1;PHOX2B;TBKBP1;EFNA3;OMD;ZSCAN9;BPGM;MAFF;DUSP6;IDUA;ISL1;SMOX;SULT1A1;PRCC;JUN;RTN2;MOGS;BRPF1;PPP2R5B;TGIF1;SUOX;CIC;DUSP8;BCL9;CDR2L;PPRC1;NFKBIA;PPP6R1;E2F6;DIP2A;BTG1;MFSD5;TMEM11;KDM2A;ANGEL1;ITGB6
118,prerank,BMI1_DN.V1_DN,-0.2470560164324983,-1.0909097421393272,0.30158730158730157,0.4107638888888889,1.0,20/120,14.70%,SEMA3E;EEF1A2;GPX3;TNNT1;PRPH;TCEAL2;EFHD1;WNT16;CYP11A1;KLF15;GPR162;ETV1;C1orf54;SNAI1;GAS2;NMNAT2;STON1;CLIP3;PCP4;ID4
119,prerank,YAP1_DN,-0.30191818261632714,-1.0906294959504768,0.2653061224489796,0.4073175662017384,1.0,8/38,12.22%,WSCD2;HEY1;SLC17A7;LINC00639;ITGBL1;APOBEC2;GOLGA2P5;LONRF2
120,prerank,NOTCH_DN.V1_DN,-0.236059296428091,-1.0890967184673586,0.26666666666666666,0.4079731892757103,1.0,47/162,21.32%,KCNN1;DOC2A;SUSD4;ITGA7;CRMP1;PPFIA4;LHX6;KLHL12;SERPINE1;NSUN6;CRHR2;FSTL3;CR2;KLF15;RAB3IL1;SHC2;TUBB2B;ACADL;PKD2L1;C3orf18;PHKG1;CNGB3;CLSTN3;CHST1;CCDC81;AMOTL2;SP140;SH3TC1;CPNE6;SAMD4B;ID4;LY6G6E;NOTCH3;DCLK2;GNAT3;ZFP37;KRT9;MRM1;SPRY4;CAPN10;LRP4;AIPL1;PTCRA;KCNA5;WIF1;HES1;SNED1
121,prerank,CORDENONSI_YAP_CONSERVED_SIGNATURE,-0.2719787006359283,-1.0808815007694648,0.3508771929824561,0.42445038621509207,1.0,11/52,13.59%,TGFB2;TNS1;GADD45B;SERPINE1;MDFIC;SLIT2;AGFG2;ETV5;AMOTL2;FLNA;FGF2
122,prerank,PTEN_DN.V2_UP,-0.23923831325227773,-1.0788857989875738,0.31666666666666665,0.42606862745098045,1.0,15/130,5.37%,SERPINA5;HSPB7;CPA4;HSPB8;DNAJB5;ATP2B2;GPM6A;UPK2;ANGPTL4;ARL4C;THBS4;KRT15;GNA14;SLITRK3;CHRDL1
123,prerank,PDGF_ERK_DN.V1_UP,0.2265647244792146,1.0668648916644805,0.24324324324324326,0.5575527704485488,1.0,21/138,9.74%,NOS2;NRG1;SND1-IT1;ACOT11;RBM3;SOX21;SNRNP40;KBTBD11;GLRX;LMAN1;NRIP1;OXCT1;ATXN7;AQP3;GALNT3;PKN2;PSMB10;PPIP5K2;MID1;TAF1B;NDUFS1
124,prerank,CYCLIN_D1_UP.V1_UP,-0.230094447981805,-1.0665142579388134,0.30158730158730157,0.4530188312948942,1.0,41/182,17.98%,PAX2;MAT1A;NFE2;COX17;RGR;SLC18A3;TRAF1;PCGF2;ADRA2B;LTBR;PTMS;SYN1;TAGLN;SHC3;HSPA1B;UBXN1;SGCA;PDE1B;CTF1;MYT1;GGT5;BATF;SMTN;GTF2H4;HRC;SLC6A3;WT1-AS;GALNS;HOXC5;SUPT5H;WNT1;SPOCK2;RASSF7;EPHA2;EVX1;SMOX;BIN1;MSLN;COL4A2;PLK3;MED12
125,prerank,RB_P130_DN.V1_UP,-0.2314622822618954,-1.0637221182121421,0.25925925925925924,0.45557477893118026,1.0,34/118,22.59%,ATP2A1;PCSK5;FOXI1;CRLF1;RGS16;RGL3;FST;ENKD1;SEMA5B;GLIS2;AQP5;PDZK1;SLC43A3;TRAF2;CMTM7;ERG;TAL2;HMGA2;MYLK;MRAS;C11orf71;FAM220A;RASA4;NKX2-8;NPPB;RAD51D;RENBP;ABCG4;ZBTB17;CRTAC1;ICA1;NSMCE1;FGF10;EXOSC2
126,prerank,E2F3_UP.V1_DN,-0.23852016217083435,-1.0601331549929385,0.2777777777777778,0.4596897011231677,1.0,44/145,24.77%,RARA;WASH3P;PCDHB4;GALNTL6;HOXC4;LHX6;FBXO27;RNF215;HSD17B7P2;C16orf74;RSPH6A;MEGF6;SRGAP2B;SNAPC4;KRT80;UTS2R;ZNF3;IRGC;GRID1;FUBP3;APOBEC3G;WT1-AS;SH3TC1;EIF3CL;ADAM8;DOK7;ZNF674-AS1;PMAIP1;FAM209A;CBX3;SLC2A6;OLFM1;IFNE;LINC00662;CASP14;BYSL;ZNF646;TGM2;CYP4F29P;ANKRD46;LINC00173;NR6A1;INO80C;LYPD3
127,prerank,PRC2_EED_DN.V1_UP,0.20971240742717867,1.0535639095501788,0.3181818181818182,0.5867810026385224,1.0,30/168,13.91%,AFP;CYP1A1;ZBTB20;BMP2K;TTTY14;IL13RA2;RBM47;ZNF91;CDHR2;EVI5;ERMAP;MRS2;GPC5;NR3C2;TNFRSF11A;GATA1;GALNT3;SEMA6D;ADAM17;MADCAM1;CD244;SERINC5;IL1RL1;REV3L;DCP2;CBR4;KIF1B;KCNJ15;MYH1;VTN
128,prerank,ATF2_S_UP.V1_UP,-0.21148502398368063,-1.035933861734148,0.43636363636363634,0.515563725490196,1.0,57/175,27.81%,DIRAS3;KRT81;SYNGR3;TTR;LRRC17;KCNB1;PAGE4;ASB4;ATP2B2;NLGN1;LHX6;FOXM1;GNA14;UPP1;RSPH6A;FAM107A;OR2B6;FGFBP1;CCDC81;FOXH1;LHX2;CACNA2D3;NEFM;RGS11;MRAS;DBNDD1;POMT2;MAP1B;ARHGAP22;RHPN1-AS1;ABLIM3;C1orf115;NRXN3;SLC13A4;SLC13A3;ARSJ;PAX1;PCNT;FSD1;HSD3B1;GRHL2;CST1;ASIC4;GSTT2;FOXG1;BARX1;PCSK1N;S100A4;LAS1L;CHCHD7;VPREB3;GALNT14;HOXD10;MPZ;SSPN;CUBN;CST5
129,prerank,ESC_J1_UP_LATE.V1_UP,-0.22139443342128778,-1.0338598818259686,0.3492063492063492,0.5157516339869281,1.0,34/167,17.56%,CYP26A1;PTH1R;GPX3;TTR;MYL3;CRYAB;TNNT1;PODXL;RAB6B;GADD45B;H19;PRICKLE1;HTRA1;BGN;RGL3;FST;ENPEP;GSN;SNAI1;NRK;FGF5;CHRNB1;RHOU;P4HA2;HMGA2;RAB11FIP5;TGFBR3;CHST15;SPOCK1;ESX1;DPP4;HS3ST1;TUFT1;COL4A2
130,prerank,BMI1_DN.V1_UP,-0.2233696506107478,-1.0308676424627585,0.3620689655172414,0.518220495745468,1.0,53/140,29.22%,TGFB2;CPA4;PODXL;MFAP5;C2CD2L;SEMA3G;VEGFC;LAMB3;TAGLN;GDF5;ITGA3;FES;ITGA5;HAS2;NRP2;TIE1;AGRN;GAL;CRISPLD2;FGFR1;PMEPA1;FJX1;COL16A1;ACTA2;EPHA2;POMT2;SLC2A6;VLDLR;FAP;PLXNA2;DKK1;TMEM51;ADAM12;B4GALNT1;LRRC15;GFPT2;NT5E;STC2;CSPG5;CD82;CHST3;LIF;PTHLH;STX1A;PANX1;GABRE;P3H3;HBEGF;CHST11;JAG1;ITGB6;BST1;BMP4
131,prerank,YAP1_UP,0.27587968392768863,1.0281486518349057,0.32558139534883723,0.6596559772681145,1.0,10/41,13.00%,FAM167A;ARHGEF10;SNX7;SAMSN1;RPN2;FAF2;PTPMT1;COX8A;SNAP23;SIAE
132,prerank,KRAS.LUNG.BREAST_UP.V1_UP,-0.23537619070458207,-1.0267942620111417,0.44,0.5238592633315008,1.0,32/124,18.90%,SNAP25;IL23A;IGFBP3;TAGLN3;LDB3;KCNJ14;TERT;FCRL2;NELL2;ANGPTL4;TRAF1;POLM;CCDC181;KIF5C;KRT34;ESM1;GRP;OR2B6;NDOR1;RNASE1;HAS2;ADAM8;PRL;OSGIN1;ZP4;NAV3;KIF5A;SNAP91;NPPB;MGLL;PDE2A;STC1
133,prerank,RPS14_DN.V1_DN,0.20661044447296284,1.025481440474856,0.39215686274509803,0.6479771328056289,1.0,73/179,31.40%,NDC1;ORC1;DEPDC1;EMP2;APOBEC3A;LARS2;IL7;KCTD20;MIPEP;MAMLD1;PBK;LGR4;PRC1;SLC31A1;EPB41;ECT2;EYA3;PLK1;MRPL12;KIF15;CDC20;DGCR11;CDC6;DLGAP5;MCM5;FBXO5;NUP155;MANEA;SHMT1;REPS2;SRD5A3;LLPH;NOC3L;CENPE;BCAT1;SUV39H2;SRR;NLE1;FZD5;PCSK7;KIF20A;MYO19;GCDH;POLD1;EIF2B3;APOOL;GEMIN4;GUF1;PYCR1;ADGRA3;ATAD2;RPS28;SLC29A1;CNN3;AGAP1;TLN2;KIF2C;GINS2;ZWILCH;ARHGAP11A;EXO1;MRPS2;CCNB2;GATC;GLRA2;DOCK9;MSH2;CD320;SLC25A21;CHST5;DYRK3;TUBGCP4;DDN
134,prerank,ATF2_UP.V1_DN,0.20474984202604227,1.0253656228597214,0.3684210526315789,0.6252591405955522,1.0,44/170,20.06%,NEAT1;SLC39A8;CCL11;CD1B;GSR;CD302;TCF21;PTGS2;EIF2AK3;PKP2;HAPLN1;CFB;UBXN2B;TOP3B;AFF1;RAB11FIP1;PLS1;ATP8B4;PIGN;HS2ST1;ZNF652;ERAP2;RBL2;SLC25A15;KCNJ2;CHI3L1;REV3L;CELF2;ZC3H12A;VTN;SIK1;TPD52;TREM1;ADORA2B;HKDC1;DENND4C;MRPL44;NFIB;RPS6KB1;IL33;SPINT2;PTX3;PCSK7;RNASE4
135,prerank,ESC_V6.5_UP_EARLY.V1_UP,-0.2210399117673283,-1.0232187594422937,0.38461538461538464,0.5293936092955701,1.0,28/152,15.74%,DOC2A;SYT3;GPRC5B;TERT;CGNL1;PHF21A;SLC29A4;PMFBP1;POU3F1;PRICKLE1;ENPP2;SYT8;AGER;PDZK1;LEF1;FGF5;VPS39;F13A1;STIM1;SLC5A11;DLL3;GDPD3;PARP6;AQP2;PCP4;RPRD2;SPOCK2;DEPTOR
136,prerank,RB_P107_DN.V1_DN,0.22610270187116652,1.022830872927418,0.425,0.6143435538167592,1.0,24/115,19.22%,PMM2;TDRD7;C3orf70;TLR2;GLRX;PPA2;S100A8;GNG12;ELOVL6;PTPRE;S100A9;SRI;GUCA2A;LPCAT3;SAR1B;CBR4;PANK1;PAFAH1B3;HIGD2A;BIN3;AKAP9;UNC119B;LACTB2;COG6
137,prerank,MTOR_UP.N4.V1_DN,0.20725466354038571,1.0182035611534954,0.34285714285714286,0.6104881266490766,1.0,34/166,17.44%,NEAT1;ZBTB20;ERAP1;CD1B;VNN2;VEZF1;REL;SLC35D1;TNRC6B;CD1A;GALNT7;ZNF124;DPY19L2P2;FAM13B;ACTR8;BRIP1;EVI2A;CLN5;ANKRD36B;DNTT;CRBN;LONP2;DMXL1;CEP295;LZTFL1;EVI2B;ZNF180;MIS18BP1;SCN3A;HBP1;GCC2;GPA33;FBXL4;CD1C
138,prerank,RB_P130_DN.V1_DN,0.21886062590454597,1.0174969252564678,0.37209302325581395,0.593093029193974,1.0,48/128,30.59%,NEAT1;ERAP1;SOX21;ANKFY1;EVI5;C3orf70;MFN1;DDX46;C9orf72;CAPZA2;ZDHHC20;PARP9;GUCA2A;RB1;KIF16B;B2M;ATP9B;GNAI3;GLO1;RAB8B;LARP1B;SEC23A;AKAP9;MORC3;LLPH;AVL9;SLC35F6;CTSC;SCAMP1;TXNDC9;SLC2A1;RAB24;ZMPSTE24;UBXN4;PYROXD1;IDI1;TMEM123;TYW5;DDX3X;TXLNG;ARRDC4;ATP6AP2;TFB2M;RASA1;HACD2;DNAJC7;SEC24C;EIF2S2
139,prerank,CSR_LATE_UP.V1_DN,0.2074599392246974,1.015354702758231,0.3695652173913043,0.5814231530343007,1.0,27/138,17.83%,CCL11;FDFT1;STARD4;HMGCR;SOD2;IL1B;FTH1;LONRF1;BCL10;MAMLD1;ELOVL6;ACKR4;DDX60L;ADAM17;FADS2;DENND2A;ALPI;LPIN1;HMGCS1;TOX;FDPS;CHST2;ADORA2B;UBE2L6;EXOC6;VAMP5;TBC1D2B
140,prerank,MEK_UP.V1_DN,0.20483578087348023,1.0139919122593968,0.46153846153846156,0.5679419525065964,1.0,45/170,22.53%,NGLY1;SEC24D;OXSM;TDRD7;TFPI2;UBA3;NPEPPS;S100A8;NRIP1;ELOVL6;MOCOS;BLNK;IFITM1;ZNF652;RASGRP1;TAP1;DDX60;NREP;SNX10;CASP8;LIN7C;RSBN1;CBR4;MYB;RPRD1A;JMJD1C;OAS1;ATP8B1;ABCA12;BAZ2B;UBE2L6;RALGAPA1;IFIT5;LTN1;MYC;HIRA;HSPA4L;FTO;SLC35A5;GOLGA4;AGL;LSM7;SAMHD1;PTER;MINPP1
141,prerank,CRX_DN.V1_UP,-0.22495356015742574,-1.0129293548977822,0.39344262295081966,0.5533009534088865,1.0,37/120,29.17%,MC1R;HSPA1A;KCNJ14;GUCA1B;AQP1;RGR;C16orf74;SYNPO2;RNF207;HSPA1B;RHPN1;SLC17A1;TCP11;GCKR;SGCG;NXNL2;MYLK;SLC24A1;UBTD1;ONECUT1;SLC25A25;SNTG2;CNGB1;COL19A1;DUSP14;OSGEP;RDH12;FAM161A;SNTA1;BCAR3;UBXN11;RABGEF1;CSGALNACT2;JAG1;GRTP1;BST1;DPF3
142,prerank,TBK1.DN.48HRS_UP,0.2800900715723687,1.0114761251123192,0.5714285714285714,0.5589205339127736,1.0,11/48,14.88%,CXCL2;UBE2J1;CEBPA;MLEC;APPBP2;SDHB;TM9SF2;OXSR1;MYCBP;LBR;CHMP6
143,prerank,STK33_SKM_DN,-0.20794232247069364,-1.0101696241521434,0.41509433962264153,0.5562655971479501,1.0,64/250,21.82%,RPL3L;SLC6A15;ZEB1-AS1;PFKFB1;PHACTR3;NFE2;PODXL;GRB14;RGS16;THBS4;PCGF2;C2orf68;OBSL1;AFF3;SLC35F1;LAMB3;NPR3;ANKLE1;GBX2;LINC00926;TPD52L1;BANK1;MSRB3;GAS2;NUDT11;SBDS;STK33;SNTB1;BEND5;GABRA5;SPRY1;ALDH1L2;CACNA2D3;TEX15;TMEM45A;SH3GL3;TEAD4;HMGA2;OXCT2;CDC42EP3;KHDC1;SV2A;OR2W3;CRIP3;OGDHL;CALD1;IL12RB2;FOXP2;KLRG2;GPRASP2;FRMD5;CLTCL1;C1orf115;SCD;BEX2;PDGFRL;TXNRD3;GRB10;PFKM;MTR;HGH1;UCA1;DNAAF3;ATP8B2
144,prerank,MEL18_DN.V1_UP,-0.2204318832297416,-1.0089390720131728,0.43548387096774194,0.5550432785726903,1.0,38/140,21.72%,TGFB2;FOSL1;CPA4;ARL4C;P2RX5;C2CD2L;VEGFC;LAMB3;GDF5;ABCC5;ITGA3;DDX11;ITGA5;HAS2;NRP2;VEGFA;TIE1;AGRN;TGFBR3;GAL;CRISPLD2;PMEPA1;FJX1;SPP1;COL16A1;TYRO3;EPHA2;SLC2A6;VLDLR;FAP;NRP1;ABLIM3;TMEM51;ADAM12;HLA-DQA1;CA12;GFPT2;NT5E
145,prerank,BMI1_DN_MEL18_DN.V1_UP,-0.21556223362761276,-0.998683322156134,0.5,0.5795605742296919,1.0,36/140,19.37%,TGFB2;FOSL1;CPA4;PODXL;ARL4C;P2RX5;C2CD2L;VEGFC;LAMB3;TAGLN;GDF5;RUSC2;ITGA3;ITGA5;HAS2;NRP2;VEGFA;GAL;NKAIN1;CRISPLD2;PLEKHO1;PMEPA1;FJX1;DUSP10;COL16A1;TUFT1;PIM1;NPPB;VLDLR;FAP;ARL4A;MGLL;ABLIM3;TMEM51;ADAM12;EHD1
146,prerank,TBK1.DF_UP,0.19210808665860482,0.9981775861891129,0.5,0.5873916321145872,1.0,79/270,26.49%,CXCL8;TMED5;RHOBTB1;TEX2;PAQR3;IL1A;FAT2;ZFYVE16;CCDC68;NFKB1;VAMP3;CXCL2;UBA3;S100A8;TRIM36;FKBP1B;NT5C2;ENDOG;RLN2;KCTD14;ATP11B;PPP3CC;AGO3;PKNOX1;GOLPH3L;GINS1;IQCK;PLEKHF2;RB1;BID;SNX10;MAP3K2;MEX3D;TNFAIP3;SNAP23;LIPG;CDK8;TBPL1;CHD9;ZC3H12A;TNFAIP1;IGSF3;TIMP4;CASP7;ARIH2;MCAT;ITGAV;DPY19L1;GCC2;LANCL1;NUDT4;AVL9;PNP;SNCA;CIAPIN1;TRAK2;SNX11;C3orf52;TNFRSF10B;TRAPPC2;TTC33;CCDC6;GCH1;STX12;MINPP1;RNGTT;CNNM4;ATPAF2;RGS20;LRP12;SCHIP1;NF2;MREG;FZD6;PCTP;NME3;MAST3;SCO2;DLG3
147,prerank,AKT_UP.V1_UP,-0.21551650005462825,-0.9967533139125438,0.49206349206349204,0.5816501821967726,1.0,29/155,16.30%,PSCA;DLG4;PACSIN3;PPP1R3F;TMEM40;CRLF1;P2RX5;SYT17;RHOV;PTPN14;RIMKLB;PYGL;SYT8;PLK2;FAM3B;VAT1;CIR1;SPHK1;TACSTD2;FLT1;PTRH1;BPGM;DNAJB13;S100A14;ABCA7;NKAIN1;LDHC;MGARP;DUSP10
148,prerank,MTOR_UP.V1_UP,-0.21106037980849618,-0.9964781510444236,0.5283018867924528,0.5773305813553492,1.0,29/158,16.13%,CYP26A1;PCDHB5;DLG4;GABRG2;INTS3;TMEM40;FOXI1;BACH2;TARS2;ADRA2B;PTPN14;PYGL;VIP;FAM3B;ISYNA1;KRBA1;RCOR2;OAS2;BLK;FGFBP1;FAM131A;ELF5;SIGLEC1;RGS11;S100A14;NKAIN1;LDHC;CAPN12;MGARP
149,prerank,TBK1.DN.48HRS_DN,0.2584968511484501,0.9866624619168156,0.5,0.6094986807387862,1.0,12/48,20.30%,XBP1;MAPK9;PSMB8;IL13RA1;BIRC2;DCK;PAFAH1B3;BIRC5;DLD;ATG3;RAD51C;CPNE3
150,prerank,LEF1_UP.V1_DN,0.1961914571432231,0.9846099012148972,0.5454545454545454,0.6024923340226771,1.0,67/176,33.15%,GDE1;TFF1;RBM47;ANKFY1;AGR2;CXCL2;MOCOS;KDM5D;NUDT6;NUDT18;SH3GL2;DMXL2;PRSS1;TPM1;ERAP2;SLC44A4;STAT4;SULT1C2;FPGT;TLR3;TEX14;OAS1;IL17RB;PAK1;CFTR;MANEA;PF4;ATP1B1;BTN3A3;IL33;FBXL15;KRT20;TMEM53;KLRF1;BDKRB2;TCEAL1;PLAC8;TMEM135;XK;CPOX;CNN3;PAPSS2;VILL;TMEM144;NME3;HOXB13;SMPDL3A;RBP4;CCL20;PDZK1IP1;OPN3;EHF;MYRIP;PTPN13;RAB27B;TSPAN1;SLC1A1;KIAA0319L;KLRC3;ACSL5;SMAD4;ANK3;HNF1B;RAB26;DECR1;KIT;MLLT3
151,prerank,LTE2_UP.V1_UP,-0.20934866147865003,-0.9835380317666909,0.48484848484848486,0.6118755328218244,1.0,42/182,22.31%,CALML5;ATP6V0A4;GPX3;VTCN1;NOVA1;TNNT1;UST;FAM117A;EPHX1;SCARA3;GNA14;CCDC170;SYT17;KIN;MEIS2;SERHL;HSD17B14;CYP1B1;AKAP12;EPB41L1;DHRS7;ACTG2;TBC1D8;P4HA2;ELF5;ORAI3;PCP4;PIP;FERMT2;DEGS1;PPFIA3;GCNT1;C1orf115;ATP6V1H;AOX1;QPRT;SERHL2;SLC2A10;EPS8L1;BMP7;ADORA1;RRAGD
152,prerank,ESC_J1_UP_EARLY.V1_DN,-0.21344184366526864,-0.9817632474269401,0.48148148148148145,0.6111054766734281,1.0,35/157,19.82%,IGFBP3;PPP1R1A;GAP43;CNN1;DPYSL5;NAB2;ANGPTL4;MYL9;DRD4;SERPINE1;PTGIS;GNA14;C16orf74;CIRBP;TAGLN;GBX2;MAPT;VPS33B;NUDT11;LUC7L3;AMH;MRAS;ATF5;TCF15;ERAS;DUSP6;INHBB;FGF18;MED6;ZFP36;SPRY4;FOXD3;RAMP1;RRP12;BMS1
